UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
211273,2,R,57,Z,0,R,57,R,47,R,0,R,47,R,51,Z,0,R,51,R,50,R,0,R,50,R,257,Z,0,R,257,R,220,R,0,R,220,R,365,R,0,R,365,R,317,R,0,R,317
211291,1,R,94,R,0,R,94,R,80,R,0,R,80,R,195,R,0,R,195,R,183,R,0,R,183,R,626,R,0,R,626,R,546,R,0,R,546,R,915,R,0,R,915,R,809,R,0,R,809
211291,2,R,94,Z,0,R,94,R,80,R,0,R,80,R,195,Z,0,R,195,R,183,R,0,R,183,R,626,Z,0,R,626,R,546,R,0,R,546,R,915,R,0,R,915,R,809,R,0,R,809
211307,4,R,334,Z,0,R,334,A,,A,,R,70,R,143,Z,0,R,143,A,,A,,R,27,R,566,Z,0,R,566,A,,A,,R,116,R,1043,R,0,R,1043,A,,A,,R,213
211316,4,R,27,Z,0,R,27,A,,A,,R,21,R,7,Z,0,R,7,A,,A,,R,7,R,30,Z,0,R,30,A,,A,,R,27,R,64,R,0,R,64,A,,A,,R,55
211334,4,R,23,Z,0,R,23,A,,A,,R,16,R,2,Z,0,R,2,A,,A,,R,2,R,4,Z,0,R,4,A,,A,,R,3,R,29,R,0,R,29,A,,A,,R,21
211343,4,R,309,Z,0,R,309,A,,A,,R,79,R,38,Z,0,R,38,A,,A,,R,9,R,329,Z,0,R,329,A,,A,,R,103,R,676,R,0,R,676,A,,A,,R,191
211352,1,R,156,R,0,R,156,R,72,R,0,R,72,R,138,R,0,R,138,R,94,R,0,R,94,R,90,R,0,R,90,R,53,R,0,R,53,R,384,R,0,R,384,R,219,R,0,R,219
211352,2,R,156,Z,0,R,156,R,72,R,0,R,72,R,138,Z,0,R,138,R,94,R,0,R,94,R,90,Z,0,R,90,R,53,R,0,R,53,R,384,R,0,R,384,R,219,R,0,R,219
211361,1,R,382,R,0,R,382,R,170,R,2,R,172,R,325,R,0,R,325,R,189,R,2,R,191,R,250,R,0,R,250,R,139,R,6,R,145,R,957,R,0,R,957,R,498,R,10,R,508
211361,2,R,246,Z,0,R,246,R,116,R,0,R,116,R,215,Z,0,R,215,R,124,R,0,R,124,R,173,Z,0,R,173,R,103,R,0,R,103,R,634,R,0,R,634,R,343,R,0,R,343
211361,3,R,136,Z,0,R,136,R,54,R,2,R,56,R,110,Z,0,R,110,R,65,R,2,R,67,R,77,Z,0,R,77,R,36,R,6,R,42,R,323,R,0,R,323,R,155,R,10,R,165
211431,1,R,115,R,0,R,115,R,54,R,0,R,54,R,64,R,0,R,64,R,39,R,0,R,39,R,30,R,1,R,29,R,18,R,0,R,18,R,209,R,1,R,208,R,111,R,0,R,111
211431,2,R,115,R,0,R,115,R,54,R,0,R,54,R,64,R,0,R,64,R,39,R,0,R,39,R,30,R,1,R,29,R,18,R,0,R,18,R,209,R,1,R,208,R,111,R,0,R,111
211440,1,R,190,R,0,R,190,R,156,R,0,R,156,R,251,R,0,R,251,R,226,R,0,R,226,R,967,R,1,R,966,R,868,R,0,R,868,R,1408,R,1,R,1407,R,1250,R,0,R,1250
211440,2,R,190,R,0,R,190,R,156,R,0,R,156,R,251,R,0,R,251,R,226,R,0,R,226,R,967,R,1,R,966,R,868,R,0,R,868,R,1408,R,1,R,1407,R,1250,R,0,R,1250
211468,1,R,82,R,0,R,82,R,38,R,0,R,38,R,46,R,0,R,46,R,20,R,0,R,20,R,17,R,0,R,17,R,8,R,0,R,8,R,145,R,0,R,145,R,66,R,0,R,66
211468,2,R,82,Z,0,R,82,R,38,R,0,R,38,R,46,Z,0,R,46,R,20,R,0,R,20,R,17,Z,0,R,17,R,8,R,0,R,8,R,145,R,0,R,145,R,66,R,0,R,66
211477,1,R,34,R,0,R,34,R,3,R,1,R,4,R,13,R,0,R,13,R,4,R,0,R,4,R,4,R,0,R,4,R,2,R,2,R,4,R,51,R,0,R,51,R,9,R,3,R,12
211477,2,R,19,Z,0,R,19,R,3,R,0,R,3,R,9,Z,0,R,9,R,4,R,0,R,4,R,2,Z,0,R,2,R,2,R,0,R,2,R,30,R,0,R,30,R,9,R,0,R,9
211477,3,R,15,Z,0,R,15,Z,0,R,1,R,1,R,4,Z,0,R,4,Z,0,R,0,R,0,R,2,Z,0,R,2,Z,0,R,2,R,2,R,21,R,0,R,21,R,0,R,3,R,3
211556,1,R,55,R,0,R,55,R,31,R,0,R,31,R,33,R,0,R,33,R,25,R,0,R,25,R,29,R,0,R,29,R,18,R,0,R,18,R,117,R,0,R,117,R,74,R,0,R,74
211556,2,R,55,Z,0,R,55,R,31,R,0,R,31,R,33,Z,0,R,33,R,25,R,0,R,25,R,29,Z,0,R,29,R,18,R,0,R,18,R,117,R,0,R,117,R,74,R,0,R,74
211583,1,R,95,R,0,R,95,R,50,R,0,R,50,R,67,R,0,R,67,R,44,R,0,R,44,R,50,R,0,R,50,R,34,R,0,R,34,R,212,R,0,R,212,R,128,R,0,R,128
211583,2,R,95,Z,0,R,95,R,50,R,0,R,50,R,67,Z,0,R,67,R,44,R,0,R,44,R,50,Z,0,R,50,R,34,R,0,R,34,R,212,R,0,R,212,R,128,R,0,R,128
211608,1,R,257,R,0,R,257,R,39,R,0,R,39,R,25,R,0,R,25,R,3,R,0,R,3,R,33,R,0,R,33,R,6,R,0,R,6,R,315,R,0,R,315,R,48,R,0,R,48
211608,2,R,257,Z,0,R,257,R,39,R,0,R,39,R,25,Z,0,R,25,R,3,R,0,R,3,R,33,Z,0,R,33,R,6,R,0,R,6,R,315,R,0,R,315,R,48,R,0,R,48
211635,4,R,0,Z,0,R,0,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,1,R,0,Z,0,R,0,A,,A,,R,0,R,1,R,0,R,1,A,,A,,R,1
211644,1,R,467,R,2,R,465,R,190,R,17,R,207,R,357,R,1,R,356,R,209,R,7,R,216,R,270,R,0,R,270,R,147,R,9,R,156,R,1094,R,3,R,1091,R,546,R,33,R,579
211644,2,R,377,R,1,R,376,R,177,R,0,R,177,R,328,R,1,R,327,R,205,R,0,R,205,R,235,R,0,R,235,R,142,R,0,R,142,R,940,R,2,R,938,R,524,R,0,R,524
211644,3,R,90,R,1,R,89,R,13,R,17,R,30,R,29,R,0,R,29,R,4,R,7,R,11,R,35,R,0,R,35,R,5,R,9,R,14,R,154,R,1,R,153,R,22,R,33,R,55
211802,4,R,11,Z,0,R,11,A,,A,,R,7,R,9,Z,0,R,9,A,,A,,R,7,R,15,Z,0,R,15,A,,A,,R,14,R,35,R,0,R,35,A,,A,,R,28
211893,1,R,3,R,0,R,3,R,3,R,0,R,3,R,8,R,0,R,8,R,4,R,0,R,4,R,17,R,0,R,17,R,10,R,1,R,11,R,28,R,0,R,28,R,17,R,1,R,18
211893,2,R,2,Z,0,R,2,R,2,R,0,R,2,R,5,Z,0,R,5,R,3,R,0,R,3,R,6,Z,0,R,6,R,5,R,1,R,6,R,13,R,0,R,13,R,10,R,1,R,11
211893,3,R,1,Z,0,R,1,R,1,R,0,R,1,R,3,Z,0,R,3,R,1,R,0,R,1,R,11,Z,0,R,11,R,5,R,0,R,5,R,15,R,0,R,15,R,7,R,0,R,7
211909,4,R,33,Z,0,R,33,A,,A,,R,30,R,15,Z,0,R,15,A,,A,,R,12,R,0,Z,0,R,0,A,,A,,R,0,R,48,R,0,R,48,A,,A,,R,42
211927,4,R,425,Z,0,R,425,A,,A,,R,63,R,118,Z,0,R,118,A,,A,,R,27,R,491,Z,0,R,491,A,,A,,R,99,R,1034,R,0,R,1034,A,,A,,R,189
211981,1,R,149,R,4,R,145,R,64,R,0,R,64,R,185,R,0,R,185,R,103,R,0,R,103,R,131,R,0,R,131,R,77,R,0,R,77,R,465,R,4,R,461,R,244,R,0,R,244
211981,2,R,149,R,4,R,145,R,64,R,0,R,64,R,185,R,0,R,185,R,103,R,0,R,103,R,131,R,0,R,131,R,77,R,0,R,77,R,465,R,4,R,461,R,244,R,0,R,244
212009,1,R,67,R,0,R,67,R,65,R,0,R,65,R,134,R,0,R,134,R,112,R,0,R,112,R,400,R,0,R,400,R,330,R,0,R,330,R,601,R,0,R,601,R,507,R,0,R,507
212009,2,R,67,Z,0,R,67,R,65,R,0,R,65,R,134,Z,0,R,134,R,112,R,0,R,112,R,400,Z,0,R,400,R,330,R,0,R,330,R,601,R,0,R,601,R,507,R,0,R,507
212045,4,R,47,Z,0,R,47,A,,A,,R,36,R,13,Z,0,R,13,A,,A,,R,10,R,15,Z,0,R,15,A,,A,,R,13,R,75,R,0,R,75,A,,A,,R,59
212054,1,R,533,R,0,R,533,R,369,R,0,R,369,R,825,R,0,R,825,R,575,R,0,R,575,R,1655,R,2,R,1653,R,1271,R,0,R,1271,R,3013,R,2,R,3011,R,2215,R,0,R,2215
212054,2,R,533,R,0,R,533,R,369,R,0,R,369,R,825,R,0,R,825,R,575,R,0,R,575,R,1655,R,2,R,1653,R,1271,R,0,R,1271,R,3013,R,2,R,3011,R,2215,R,0,R,2215
212106,1,R,298,R,0,R,298,R,189,R,23,R,212,R,618,R,1,R,617,R,414,R,96,R,510,R,605,R,2,R,603,R,446,R,46,R,492,R,1521,R,3,R,1518,R,1049,R,165,R,1214
212106,2,R,260,R,0,R,260,R,180,R,0,R,180,R,502,R,1,R,501,R,399,R,1,R,400,R,546,R,2,R,544,R,435,R,0,R,435,R,1308,R,3,R,1305,R,1014,R,1,R,1015
212106,3,R,38,Z,0,R,38,R,9,R,23,R,32,R,116,Z,0,R,116,R,15,R,95,R,110,R,59,Z,0,R,59,R,11,R,46,R,57,R,213,R,0,R,213,R,35,R,164,R,199
212115,1,R,363,R,0,R,363,R,163,R,0,R,163,R,413,R,0,R,413,R,221,R,0,R,221,R,453,R,0,R,453,R,228,R,0,R,228,R,1229,R,0,R,1229,R,612,R,0,R,612
212115,2,R,363,Z,0,R,363,R,163,R,0,R,163,R,413,Z,0,R,413,R,221,R,0,R,221,R,453,Z,0,R,453,R,228,R,0,R,228,R,1229,R,0,R,1229,R,612,R,0,R,612
212133,1,R,166,R,0,R,166,R,55,R,35,R,90,R,155,R,0,R,155,R,102,R,1,R,103,R,121,R,0,R,121,R,75,R,0,R,75,R,442,R,0,R,442,R,232,R,36,R,268
212133,2,R,101,Z,0,R,101,R,55,R,0,R,55,R,153,Z,0,R,153,R,102,R,0,R,102,R,112,Z,0,R,112,R,75,R,0,R,75,R,366,R,0,R,366,R,232,R,0,R,232
212133,3,R,65,Z,0,R,65,Z,0,R,35,R,35,R,2,Z,0,R,2,Z,0,R,1,R,1,R,9,Z,0,R,9,Z,0,R,0,R,0,R,76,R,0,R,76,R,0,R,36,R,36
212160,1,R,575,R,0,R,575,R,214,R,3,R,217,R,353,R,0,R,353,R,173,R,3,R,176,R,294,R,0,R,294,R,148,R,6,R,154,R,1222,R,0,R,1222,R,535,R,12,R,547
212160,2,R,418,Z,0,R,418,R,191,R,0,R,191,R,294,Z,0,R,294,R,161,R,0,R,161,R,241,Z,0,R,241,R,142,R,0,R,142,R,953,R,0,R,953,R,494,R,0,R,494
212160,3,R,157,Z,0,R,157,R,23,R,3,R,26,R,59,Z,0,R,59,R,12,R,3,R,15,R,53,Z,0,R,53,R,6,R,6,R,12,R,269,R,0,R,269,R,41,R,12,R,53
212197,1,R,114,R,0,R,114,R,78,R,0,R,78,R,210,R,1,R,209,R,149,R,0,R,149,R,179,R,0,R,179,R,138,R,0,R,138,R,503,R,1,R,502,R,365,R,0,R,365
212197,2,R,114,R,0,R,114,R,78,R,0,R,78,R,210,R,1,R,209,R,149,R,0,R,149,R,179,R,0,R,179,R,138,R,0,R,138,R,503,R,1,R,502,R,365,R,0,R,365
212230,4,R,18,Z,0,R,18,A,,A,,R,11,R,4,Z,0,R,4,A,,A,,R,4,R,2,Z,0,R,2,A,,A,,R,1,R,24,R,0,R,24,A,,A,,R,16
212267,4,R,33,Z,0,R,33,A,,A,,R,18,R,5,Z,0,R,5,A,,A,,R,5,R,4,Z,0,R,4,A,,A,,R,3,R,42,R,0,R,42,A,,A,,R,26
212276,4,R,41,Z,0,R,41,A,,A,,R,24,R,3,Z,0,R,3,A,,A,,R,3,R,1,Z,0,R,1,A,,A,,R,0,R,45,R,0,R,45,A,,A,,R,27
212294,4,R,18,Z,0,R,18,A,,A,,R,9,R,1,Z,0,R,1,A,,A,,R,1,R,4,Z,0,R,4,A,,A,,R,3,R,23,R,0,R,23,A,,A,,R,13
212300,4,R,16,Z,0,R,16,A,,A,,R,11,R,6,Z,0,R,6,A,,A,,R,5,R,3,Z,0,R,3,A,,A,,R,2,R,25,R,0,R,25,A,,A,,R,18
212328,4,R,29,Z,0,R,29,A,,A,,R,19,R,2,Z,0,R,2,A,,A,,R,2,R,2,Z,0,R,2,A,,A,,R,2,R,33,R,0,R,33,A,,A,,R,23
212337,4,R,42,Z,0,R,42,A,,A,,R,21,R,0,Z,0,R,0,A,,A,,R,0,R,4,Z,0,R,4,A,,A,,R,0,R,46,R,0,R,46,A,,A,,R,21
212355,4,R,41,Z,0,R,41,A,,A,,R,26,R,8,Z,0,R,8,A,,A,,R,6,R,10,Z,0,R,10,A,,A,,R,7,R,59,R,0,R,59,A,,A,,R,39
212373,4,R,6,Z,0,R,6,A,,A,,R,4,R,3,Z,0,R,3,A,,A,,R,2,R,3,Z,0,R,3,A,,A,,R,3,R,12,R,0,R,12,A,,A,,R,9
212382,4,R,29,Z,0,R,29,A,,A,,R,17,R,3,Z,0,R,3,A,,A,,R,2,R,2,Z,0,R,2,A,,A,,R,1,R,34,R,0,R,34,A,,A,,R,20
212391,4,R,28,Z,0,R,28,A,,A,,R,22,R,5,Z,0,R,5,A,,A,,R,4,R,5,Z,0,R,5,A,,A,,R,3,R,38,R,0,R,38,A,,A,,R,29
212434,4,R,51,Z,0,R,51,A,,A,,R,34,R,14,Z,0,R,14,A,,A,,R,11,R,14,Z,0,R,14,A,,A,,R,9,R,79,R,0,R,79,A,,A,,R,54
212568,4,R,2,Z,0,R,2,A,,A,,R,2,R,11,Z,0,R,11,A,,A,,R,3,R,2,Z,0,R,2,A,,A,,R,0,R,15,R,0,R,15,A,,A,,R,5
212577,1,R,100,R,0,R,100,R,87,R,0,R,87,R,148,R,0,R,148,R,129,R,0,R,129,R,351,R,1,R,350,R,281,R,0,R,281,R,599,R,1,R,598,R,497,R,0,R,497
212577,2,R,100,R,0,R,100,R,87,R,0,R,87,R,148,R,0,R,148,R,129,R,0,R,129,R,351,R,1,R,350,R,281,R,0,R,281,R,599,R,1,R,598,R,497,R,0,R,497
212601,1,R,219,R,0,R,219,R,114,R,5,R,119,R,217,R,0,R,217,R,151,R,4,R,155,R,182,R,1,R,181,R,141,R,0,R,141,R,618,R,1,R,617,R,406,R,9,R,415
212601,2,R,206,R,0,R,206,R,111,R,1,R,112,R,209,R,0,R,209,R,147,R,1,R,148,R,180,R,1,R,179,R,139,R,0,R,139,R,595,R,1,R,594,R,397,R,2,R,399
212601,3,R,13,Z,0,R,13,R,3,R,4,R,7,R,8,Z,0,R,8,R,4,R,3,R,7,R,2,Z,0,R,2,R,2,R,0,R,2,R,23,R,0,R,23,R,9,R,7,R,16
212656,1,R,115,R,0,R,115,R,61,R,0,R,61,R,117,R,0,R,117,R,79,R,0,R,79,R,107,R,0,R,107,R,76,R,0,R,76,R,339,R,0,R,339,R,216,R,0,R,216
212656,2,R,115,Z,0,R,115,R,61,R,0,R,61,R,117,Z,0,R,117,R,79,R,0,R,79,R,107,Z,0,R,107,R,76,R,0,R,76,R,339,R,0,R,339,R,216,R,0,R,216
212674,1,R,110,R,0,R,110,R,95,R,0,R,95,R,226,R,0,R,226,R,190,R,0,R,190,R,433,R,0,R,433,R,342,R,0,R,342,R,769,R,0,R,769,R,627,R,0,R,627
212674,2,R,110,Z,0,R,110,R,95,R,0,R,95,R,226,Z,0,R,226,R,190,R,0,R,190,R,433,Z,0,R,433,R,342,R,0,R,342,R,769,R,0,R,769,R,627,R,0,R,627
212753,4,R,45,Z,0,R,45,A,,A,,R,26,R,2,Z,0,R,2,A,,A,,R,2,R,7,Z,0,R,7,A,,A,,R,3,R,54,R,0,R,54,A,,A,,R,31
212805,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,670,R,0,R,670,R,548,R,0,R,548,R,670,R,0,R,670,R,548,R,0,R,548
212805,2,R,0,Z,0,R,0,R,0,R,0,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,670,Z,0,R,670,R,548,R,0,R,548,R,670,R,0,R,670,R,548,R,0,R,548
212832,1,R,105,R,0,R,105,R,50,R,6,R,56,R,101,R,0,R,101,R,47,R,4,R,51,R,44,R,0,R,44,R,27,R,0,R,27,R,250,R,0,R,250,R,124,R,10,R,134
212832,2,R,32,Z,0,R,32,R,19,R,0,R,19,R,41,Z,0,R,41,R,24,R,0,R,24,R,17,Z,0,R,17,R,12,R,0,R,12,R,90,R,0,R,90,R,55,R,0,R,55
212832,3,R,73,Z,0,R,73,R,31,R,6,R,37,R,60,Z,0,R,60,R,23,R,4,R,27,R,27,Z,0,R,27,R,15,R,0,R,15,R,160,R,0,R,160,R,69,R,10,R,79
212869,4,R,196,Z,0,R,196,A,,A,,R,61,R,23,Z,0,R,23,A,,A,,R,11,R,48,Z,0,R,48,A,,A,,R,13,R,267,R,0,R,267,A,,A,,R,85
212878,4,R,871,R,1,R,870,A,,A,,R,78,R,189,R,0,R,189,A,,A,,R,31,R,638,R,0,R,638,A,,A,,R,91,R,1698,R,1,R,1697,A,,A,,R,200
212911,1,R,52,R,0,R,52,R,47,R,0,R,47,R,34,R,2,R,32,R,26,R,0,R,26,R,237,R,3,R,234,R,221,R,0,R,221,R,323,R,5,R,318,R,294,R,0,R,294
212911,2,R,52,R,0,R,52,R,47,R,0,R,47,R,34,R,2,R,32,R,26,R,0,R,26,R,237,R,3,R,234,R,221,R,0,R,221,R,323,R,5,R,318,R,294,R,0,R,294
212975,4,R,27,R,0,R,27,A,,A,,R,19,R,0,R,0,R,0,A,,A,,R,0,R,70,R,5,R,65,A,,A,,R,48,R,97,R,5,R,92,A,,A,,R,67
212984,1,R,121,R,0,R,121,R,59,R,0,R,59,R,95,R,0,R,95,R,55,R,0,R,55,R,92,R,0,R,92,R,70,R,0,R,70,R,308,R,0,R,308,R,184,R,0,R,184
212984,2,R,121,Z,0,R,121,R,59,R,0,R,59,R,95,Z,0,R,95,R,55,R,0,R,55,R,92,Z,0,R,92,R,70,R,0,R,70,R,308,R,0,R,308,R,184,R,0,R,184
212993,1,R,4,R,0,R,4,R,2,R,0,R,2,R,6,R,0,R,6,R,5,R,0,R,5,R,4,R,0,R,4,R,2,R,0,R,2,R,14,R,0,R,14,R,9,R,0,R,9
212993,3,R,4,Z,0,R,4,R,2,R,0,R,2,R,6,Z,0,R,6,R,5,R,0,R,5,R,4,Z,0,R,4,R,2,R,0,R,2,R,14,R,0,R,14,R,9,R,0,R,9
213011,1,R,67,R,1,R,66,R,36,R,0,R,36,R,104,R,0,R,104,R,75,R,0,R,75,R,73,R,0,R,73,R,56,R,0,R,56,R,244,R,1,R,243,R,167,R,0,R,167
213011,2,R,67,R,1,R,66,R,36,R,0,R,36,R,104,R,0,R,104,R,75,R,0,R,75,R,73,R,0,R,73,R,56,R,0,R,56,R,244,R,1,R,243,R,167,R,0,R,167
213020,1,R,1229,R,0,R,1229,R,558,R,42,R,600,R,926,R,2,R,924,R,532,R,27,R,559,R,881,R,4,R,877,R,541,R,10,R,551,R,3036,R,6,R,3030,R,1631,R,79,R,1710
213020,2,R,1166,R,0,R,1166,R,558,R,0,R,558,R,888,R,2,R,886,R,531,R,0,R,531,R,867,R,4,R,863,R,540,R,0,R,540,R,2921,R,6,R,2915,R,1629,R,0,R,1629
213020,3,R,63,Z,0,R,63,R,0,R,42,R,42,R,38,Z,0,R,38,R,1,R,27,R,28,R,14,Z,0,R,14,R,1,R,10,R,11,R,115,R,0,R,115,R,2,R,79,R,81
213181,4,R,159,Z,0,R,159,A,,A,,R,115,R,16,Z,0,R,16,A,,A,,R,14,R,30,Z,0,R,30,A,,A,,R,27,R,205,R,0,R,205,A,,A,,R,156
213215,4,R,83,Z,0,R,83,A,,A,,R,40,R,5,Z,0,R,5,A,,A,,R,4,R,33,Z,0,R,33,A,,A,,R,27,R,121,R,0,R,121,A,,A,,R,71
213233,4,R,84,R,0,R,84,A,,A,,R,41,R,40,R,0,R,40,A,,A,,R,29,R,38,R,1,R,37,A,,A,,R,28,R,162,R,1,R,161,A,,A,,R,98
213251,1,R,101,R,0,R,101,R,69,R,0,R,69,R,133,R,0,R,133,R,111,R,0,R,111,R,168,R,0,R,168,R,138,R,0,R,138,R,402,R,0,R,402,R,318,R,0,R,318
213251,2,R,101,Z,0,R,101,R,69,R,0,R,69,R,133,Z,0,R,133,R,111,R,0,R,111,R,168,Z,0,R,168,R,138,R,0,R,138,R,402,R,0,R,402,R,318,R,0,R,318
213303,1,R,175,R,0,R,175,R,77,R,11,R,88,R,120,R,0,R,120,R,46,R,6,R,52,R,67,R,0,R,67,R,24,R,2,R,26,R,362,R,0,R,362,R,147,R,19,R,166
213303,2,R,129,Z,0,R,129,R,64,R,1,R,65,R,75,Z,0,R,75,R,38,R,0,R,38,R,52,Z,0,R,52,R,19,R,0,R,19,R,256,R,0,R,256,R,121,R,1,R,122
213303,3,R,46,Z,0,R,46,R,13,R,10,R,23,R,45,Z,0,R,45,R,8,R,6,R,14,R,15,Z,0,R,15,R,5,R,2,R,7,R,106,R,0,R,106,R,26,R,18,R,44
213321,1,R,163,R,0,R,163,R,87,R,0,R,87,R,231,R,1,R,230,R,149,R,0,R,149,R,119,R,0,R,119,R,86,R,0,R,86,R,513,R,1,R,512,R,322,R,0,R,322
213321,2,R,163,R,0,R,163,R,87,R,0,R,87,R,231,R,1,R,230,R,149,R,0,R,149,R,119,R,0,R,119,R,86,R,0,R,86,R,513,R,1,R,512,R,322,R,0,R,322
213330,4,R,7,Z,0,R,7,A,,A,,R,7,R,2,Z,0,R,2,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,9,R,0,R,9,A,,A,,R,7
213349,1,R,685,R,0,R,685,R,323,R,0,R,323,R,668,R,0,R,668,R,385,R,0,R,385,R,637,R,0,R,637,R,379,R,0,R,379,R,1990,R,0,R,1990,R,1087,R,0,R,1087
213349,2,R,685,Z,0,R,685,R,323,R,0,R,323,R,668,Z,0,R,668,R,385,R,0,R,385,R,637,Z,0,R,637,R,379,R,0,R,379,R,1990,R,0,R,1990,R,1087,R,0,R,1087
213358,1,R,111,R,1,R,110,R,59,R,1,R,60,R,75,R,0,R,75,R,46,R,4,R,50,R,63,R,0,R,63,R,26,R,0,R,26,R,249,R,1,R,248,R,131,R,5,R,136
213358,2,R,110,R,1,R,109,R,59,R,0,R,59,R,71,R,0,R,71,R,46,R,0,R,46,R,63,R,0,R,63,R,26,R,0,R,26,R,244,R,1,R,243,R,131,R,0,R,131
213358,3,R,1,Z,0,R,1,Z,0,R,1,R,1,R,4,Z,0,R,4,Z,0,R,4,R,4,R,0,Z,0,R,0,Z,0,R,0,R,0,R,5,R,0,R,5,R,0,R,5,R,5
213367,1,R,410,R,1,R,409,R,214,R,35,R,249,R,349,R,0,R,349,R,266,R,1,R,267,R,166,R,1,R,165,R,103,R,1,R,104,R,925,R,2,R,923,R,583,R,37,R,620
213367,2,R,352,R,1,R,351,R,214,R,0,R,214,R,346,R,0,R,346,R,266,R,0,R,266,R,160,R,0,R,160,R,103,R,0,R,103,R,858,R,1,R,857,R,583,R,0,R,583
213367,3,R,58,R,0,R,58,Z,0,R,35,R,35,R,3,R,0,R,3,Z,0,R,1,R,1,R,6,R,1,R,5,Z,0,R,1,R,1,R,67,R,1,R,66,R,0,R,37,R,37
213376,1,R,243,R,0,R,243,R,0,R,67,R,67,R,49,R,0,R,49,R,0,R,18,R,18,R,44,R,0,R,44,R,0,R,20,R,20,R,336,R,0,R,336,R,0,R,105,R,105
213376,3,R,243,Z,0,R,243,Z,0,R,67,R,67,R,49,Z,0,R,49,Z,0,R,18,R,18,R,44,Z,0,R,44,Z,0,R,20,R,20,R,336,R,0,R,336,R,0,R,105,R,105
213385,1,R,58,R,0,R,58,R,51,R,0,R,51,R,131,R,0,R,131,R,120,R,0,R,120,R,440,R,1,R,439,R,374,R,0,R,374,R,629,R,1,R,628,R,545,R,0,R,545
213385,2,R,58,R,0,R,58,R,51,R,0,R,51,R,131,R,0,R,131,R,120,R,0,R,120,R,440,R,1,R,439,R,374,R,0,R,374,R,629,R,1,R,628,R,545,R,0,R,545
213400,1,R,58,R,0,R,58,R,28,R,3,R,31,R,50,R,0,R,50,R,25,R,6,R,31,R,26,R,0,R,26,R,18,R,1,R,19,R,134,R,0,R,134,R,71,R,10,R,81
213400,2,R,56,Z,0,R,56,R,28,R,1,R,29,R,47,Z,0,R,47,R,25,R,3,R,28,R,26,Z,0,R,26,R,18,R,1,R,19,R,129,R,0,R,129,R,71,R,5,R,76
213400,3,R,2,Z,0,R,2,Z,0,R,2,R,2,R,3,Z,0,R,3,Z,0,R,3,R,3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,5,R,0,R,5,R,0,R,5,R,5
213455,4,R,24,Z,0,R,24,A,,A,,R,24,R,29,Z,0,R,29,A,,A,,R,29,R,28,Z,0,R,28,A,,A,,R,12,R,81,R,0,R,81,A,,A,,R,65
213473,4,R,22,Z,0,R,22,A,,A,,R,10,R,5,Z,0,R,5,A,,A,,R,5,R,0,Z,0,R,0,A,,A,,R,0,R,27,R,0,R,27,A,,A,,R,15
213491,4,R,2,Z,0,R,2,A,,A,,R,2,R,0,Z,0,R,0,A,,A,,R,0,R,5,Z,0,R,5,A,,A,,R,4,R,7,R,0,R,7,A,,A,,R,6
213507,1,R,98,R,0,R,98,R,58,R,0,R,58,R,184,R,1,R,183,R,135,R,0,R,135,R,122,R,0,R,122,R,101,R,0,R,101,R,404,R,1,R,403,R,294,R,0,R,294
213507,2,R,98,R,0,R,98,R,58,R,0,R,58,R,184,R,1,R,183,R,135,R,0,R,135,R,122,R,0,R,122,R,101,R,0,R,101,R,404,R,1,R,403,R,294,R,0,R,294
213525,4,R,498,Z,0,R,498,A,,A,,R,85,R,92,Z,0,R,92,A,,A,,R,13,R,396,Z,0,R,396,A,,A,,R,109,R,986,R,0,R,986,A,,A,,R,207
213534,4,R,84,Z,0,R,84,A,,A,,R,38,R,23,Z,0,R,23,A,,A,,R,15,R,289,Z,0,R,289,A,,A,,R,120,R,396,R,0,R,396,A,,A,,R,173
213543,1,R,206,R,0,R,206,R,173,R,0,R,173,R,295,R,0,R,295,R,255,R,0,R,255,R,716,R,1,R,715,R,635,R,0,R,635,R,1217,R,1,R,1216,R,1063,R,0,R,1063
213543,2,R,206,R,0,R,206,R,173,R,0,R,173,R,295,R,0,R,295,R,255,R,0,R,255,R,716,R,1,R,715,R,635,R,0,R,635,R,1217,R,1,R,1216,R,1063,R,0,R,1063
